,DateAcqTime,GridPower,wind_Spd,GridPowerMA,WindSpdMA
117,2015-10-02 05:15:00,0.18313733333333337,0.32223833333333335,0.03473836783333333,0.1998213
118,2015-10-02 05:30:00,0.16706866666666664,0.3158930000000001,0.043070946666666665,0.20865
119,2015-10-02 05:45:00,0.145126,0.300043,0.05017434888333333,0.21496569999999998
120,2015-10-02 06:00:00,0.15243966666666664,0.3052013333333334,0.057751724133333335,0.22204911666666666
121,2015-10-02 06:15:00,0.16761700000000002,0.31209500000000007,0.06610941383333332,0.2297995
122,2015-10-02 06:30:00,0.1742186666666667,0.31721600000000005,0.0747818258,0.2380942166666667
123,2015-10-02 06:45:00,0.162625,0.3135506666666666,0.08283111670000001,0.2456974166666667
124,2015-10-02 07:00:00,0.141328,0.3004216666666667,0.0896533857,0.25244543333333336
125,2015-10-02 07:15:00,0.13185233333333332,0.2928983333333333,0.09613669516666667,0.2591797666666667
126,2015-10-02 07:30:00,0.1064835,0.274185,0.10108055999999999,0.26414455
127,2015-10-02 07:45:00,0.07491646666666668,0.24474866666666667,0.10407022000000002,0.26661085
128,2015-10-02 08:00:00,0.0744356,0.24083199999999994,0.106364105,0.26811378333333336
129,2015-10-02 08:15:00,0.06196036666666667,0.23678633333333335,0.10838036216666666,0.26980056666666663
130,2015-10-02 08:30:00,0.057694800000000004,0.23100766666666672,0.11086807316666665,0.2722039
131,2015-10-02 08:45:00,0.05039383333333334,0.22181100000000006,0.11305874149999999,0.2745683166666667
132,2015-10-02 09:00:00,0.05446183333333333,0.22701133333333334,0.11470451,0.27594965
133,2015-10-02 09:15:00,0.06427566666666668,0.23721633333333333,0.11533035666666666,0.27614828333333336
134,2015-10-02 09:30:00,0.057627399999999995,0.22905199999999998,0.11411861666666667,0.27474045
135,2015-10-02 09:45:00,0.048826933333333336,0.22077900000000003,0.11127757,0.27221970000000006
136,2015-10-02 10:00:00,0.028056966666666672,0.20013033333333338,0.10522730166666668,0.26715585000000003
137,2015-10-02 10:15:00,0.031987400000000006,0.20883600000000002,0.097669805,0.26148573333333336
138,2015-10-02 10:30:00,0.03468493333333335,0.20773666666666668,0.09105061833333333,0.2560779166666667
139,2015-10-02 10:45:00,0.030408633333333338,0.20206233333333337,0.08531475000000001,0.2511788833333334
140,2015-10-02 11:00:00,0.023679633333333342,0.19141233333333338,0.07887674833333333,0.24548943333333334
141,2015-10-02 11:15:00,0.018393833333333335,0.18685,0.07141559,0.23922718333333334
142,2015-10-02 11:30:00,0.009525173333333335,0.1711146666666667,0.06318091533333334,0.23192211666666668
143,2015-10-02 11:45:00,0.0006408930000000001,0.14392299999999994,0.05508170998333334,0.22344073333333334
144,2015-10-02 12:00:00,0.0004170900000000001,0.13699599999999998,0.04803616448333334,0.21526945
145,2015-10-02 12:15:00,0.0004170900000000001,0.15461366666666668,0.04146440231666667,0.20835521666666668
146,2015-10-02 12:30:00,0.004019982,0.17742300000000005,0.036341226416666664,0.20351711666666666
147,2015-10-02 12:45:00,0.038238799999999996,0.22117399999999998,0.034507343083333336,0.20233838333333334
148,2015-10-02 13:00:00,0.04359846666666666,0.22418800000000005,0.03296548641666667,0.20150618333333337
149,2015-10-02 13:15:00,0.040352266666666664,0.21495299999999995,0.03188508141666667,0.2004145166666667
150,2015-10-02 13:30:00,0.05587809999999999,0.233782,0.031794246416666665,0.20055323333333336
151,2015-10-02 13:45:00,0.045140599999999996,0.22045499999999996,0.03153158475,0.20048543333333332
