,Date,GridPower,WindSpd,GridPower_ma,WindSpd_ma,GridPower_predict
785,2015-10-09 04:15:00,2.2351229999999993,7.706409999999998,5.38331995,9.586936499999998,1.5883819769061374
786,2015-10-09 04:30:00,1.464587,6.944429999999999,5.100113299999999,9.413522,1.2584413764408326
787,2015-10-09 04:45:00,1.588743,7.014110000000001,4.80796745,9.235218,1.2886131145972453
788,2015-10-09 05:00:00,1.8009469999999999,7.027029999999999,4.5531013,9.064087500000001,1.2942075298811253
789,2015-10-09 05:15:00,1.5497720000000004,6.852310000000001,4.3225154,8.905484,1.2185530222650498
790,2015-10-09 05:30:00,1.5855780000000002,6.8561499999999995,4.0818633,8.749852,1.2202157586961717
791,2015-10-09 05:45:00,1.8820260000000002,7.11353,3.8031760999999995,8.5809995,1.3316624000092774
792,2015-10-09 06:00:00,3.4232119999999995,8.10994,3.6155716999999994,8.4634725,1.763112193586057
793,2015-10-09 06:15:00,4.51566,9.07231,3.5179282,8.4176295,2.179822521507781
794,2015-10-09 06:30:00,6.5203000000000015,9.979390000000002,3.4909942000000003,8.395729,2.5725920428470146
795,2015-10-09 06:45:00,7.82362,10.661449999999999,3.5781002,8.4275115,2.86792694133958
796,2015-10-09 07:00:00,8.60608,10.889410000000003,3.7489026999999995,8.4891915,2.9666345967663266
797,2015-10-09 07:15:00,8.733160000000002,11.02965,3.9759717,8.5833125,3.027359116844614
798,2015-10-09 07:30:00,9.09541,11.32898,4.2446127,8.7078215,3.1569702876591754
799,2015-10-09 07:45:00,8.983550000000001,11.157910000000003,4.4790227,8.8044475,3.082896245661224
800,2015-10-09 08:00:00,9.286610000000001,11.263950000000003,4.7187617,8.898292000000001,3.128812019399828
801,2015-10-09 08:15:00,8.80055,11.137809999999998,4.9273852,8.9864265,3.074192859654565
802,2015-10-09 08:30:00,7.2994699999999995,10.658670000000003,5.0945852,9.074779,2.866723189444133
803,2015-10-09 08:45:00,6.14836,9.97974,5.219210200000001,9.1472825,2.5727435943446424
804,2015-10-09 09:00:00,7.714259999999999,10.648269999999997,5.4528509,9.2715725,2.8622199449431744
805,2015-10-09 09:15:00,7.252350000000001,10.7104,5.70371225,9.421772,2.889122500793604
806,2015-10-09 09:30:00,7.3449199999999975,10.7073,5.9977289,9.6099155,2.8877801875288953
807,2015-10-09 09:45:00,7.174779999999998,10.71842,6.27703075,9.795131000000001,2.892595195110688
808,2015-10-09 10:00:00,6.67699,10.501669999999999,6.520832899999999,9.968862999999999,2.7987415176508397
809,2015-10-09 10:15:00,7.465950000000001,10.64431,6.816641800000001,10.158463000000001,2.860505247998581
810,2015-10-09 10:30:00,8.839519999999998,11.01201,7.1793389,10.366256,3.019720921364145
811,2015-10-09 10:45:00,11.778619999999998,12.008670000000004,7.6741686,10.611013,3.4512789660106606
812,2015-10-09 11:00:00,11.494770000000003,12.14011,8.0777465,10.812521499999999,3.508193048434291
813,2015-10-09 11:15:00,9.475909999999999,11.477949999999998,8.325759000000001,10.9328035,3.2214749350925937
814,2015-10-09 11:30:00,8.392140000000001,11.023340000000001,8.419350999999999,10.985001,3.0246268598445147
815,2015-10-09 11:45:00,8.46599,11.050319999999997,8.4514695,11.004444500000002,3.0363093152902647
816,2015-10-09 12:00:00,7.687220000000001,10.540739999999998,8.405526499999999,10.987010999999999,2.815658994828953
817,2015-10-09 12:15:00,7.26481,10.345999999999998,8.332108999999999,10.9528285,2.7313357415485346
818,2015-10-09 12:30:00,7.30921,10.46434,8.242799000000002,10.909596500000001,2.782577467918079
819,2015-10-09 12:45:00,7.527549999999999,10.52717,8.169999,10.878059499999999,2.809783126763764
820,2015-10-09 13:00:00,8.019850000000002,10.7022,8.106660999999999,10.849972,2.8855718657063103
821,2015-10-09 13:15:00,8.127899999999999,10.71936,8.0730285,10.8290495,2.89300221913289
822,2015-10-09 13:30:00,8.259020000000001,10.832200000000002,8.121006,10.837726,2.9418624219682736
823,2015-10-09 13:45:00,8.678149999999999,10.940879999999996,8.2474955,10.885783,2.9889213270032715
824,2015-10-09 14:00:00,8.93468,11.06936,8.3085165,10.9068375,3.0445537167612486
825,2015-10-09 14:15:00,9.28806,11.150269999999999,8.410302,10.928830999999999,3.0795880929701354
826,2015-10-09 14:30:00,9.041770000000001,11.00423,8.4951445,10.9436775,3.0163521480740054
827,2015-10-09 14:45:00,11.31258,11.691870000000003,8.7020345,10.99235,3.3141032104430486
828,2015-10-09 15:00:00,12.85809,12.286730000000002,9.0110895,11.081603,3.571680135812206
829,2015-10-09 15:15:00,12.033699999999998,12.006599999999999,9.239476999999999,11.1497175,3.450382647153256
830,2015-10-09 15:30:00,11.529510000000004,11.817280000000004,9.373976500000001,11.189981,3.3684062770646848
831,2015-10-09 15:45:00,13.505970000000001,12.314169999999997,9.460344000000001,11.205256,3.583561773226268
832,2015-10-09 16:00:00,15.73413,13.046129999999996,9.672312,11.250557,3.9005035852378485
833,2015-10-09 16:15:00,12.908389999999999,12.314929999999995,9.843936,11.292405999999998,3.5838908564782597
834,2015-10-09 16:30:00,12.87256,12.14764,10.067957000000002,11.348620999999998,3.511453570654696
835,2015-10-09 16:45:00,15.091719999999997,12.725709999999998,10.3992435,11.4323905,3.7617603541804816
836,2015-10-09 17:00:00,16.61391,13.220570000000002,10.845578,11.566381999999999,3.976036851655825
837,2015-10-09 17:15:00,16.334570000000003,13.138229999999998,11.299066,11.7059935,3.940383279328054
838,2015-10-09 17:30:00,16.657359999999997,13.28622,11.7664735,11.847087499999999,4.004463582568114
839,2015-10-09 17:45:00,16.05861,13.138080000000004,12.1930265,11.977633,3.940318328686216
840,2015-10-09 18:00:00,18.19347,13.627160000000002,12.701707500000001,12.123881,4.152092061429293
841,2015-10-09 18:15:00,18.311840000000004,13.789840000000002,13.210904500000002,12.277405,4.222533197526955
842,2015-10-09 18:30:00,17.533770000000004,13.523309999999999,13.674642,12.411960500000001,4.107124567061565
843,2015-10-09 18:45:00,16.461100000000002,13.28785,14.063789500000002,12.529309,4.005169379542783
844,2015-10-09 19:00:00,16.21536,13.250820000000004,14.427823500000002,12.638382,3.9891352310937056
845,2015-10-09 19:15:00,16.16895,13.2229,14.771868000000001,12.7420135,3.977045751625749
846,2015-10-09 19:30:00,17.613330000000005,13.63975,15.200446000000003,12.8737895,4.157543585301125
847,2015-10-09 19:45:00,17.03489,13.541059999999998,15.486561499999999,12.966249,4.114810393012716
848,2015-10-09 20:00:00,17.16994,13.430250000000001,15.702154000000002,13.023425,4.066829188863579
849,2015-10-09 20:15:00,17.86502,13.583390000000003,15.99372,13.1022645,4.1331394641401715
850,2015-10-09 20:30:00,17.636899999999997,13.532070000000001,16.2990895,13.188004000000001,4.110917684545063
851,2015-10-09 20:45:00,15.653409999999997,13.118770000000003,16.4064615,13.228234,3.9319570160599198
852,2015-10-09 21:00:00,12.33701,12.53423,16.2366055,13.202639,3.678848694849402
853,2015-10-09 21:15:00,10.14247,11.927239999999998,16.0983095,13.1832545,3.4160194275767224
854,2015-10-09 21:30:00,8.46755,11.23513,15.878059000000002,13.137629,3.116332836080828
855,2015-10-09 21:45:00,7.765379999999998,11.059300000000002,15.511742000000002,13.0543085,3.040197693715131
