,GridPower,WindSpd,GridPowerMA,WindSpdMA
0,5.071420000000001,9.372119999999999,,
1,5.748849999999999,9.517729999999997,,
2,6.594600000000002,10.05121,,
3,7.801840000000001,10.68316,,
4,7.4346000000000005,10.519580000000001,,
5,6.43805,10.143099999999999,,
6,5.34607,9.41284,,
7,4.694279999999999,8.921069999999999,,
8,3.99028,8.47776,,
9,3.884289999999999,8.338680000000002,,
10,3.8223499999999992,8.422640000000001,,
11,2.998913,7.83705,,
12,2.889943,7.72458,,
13,2.6456059999999995,7.623820000000001,,
14,2.254281,7.35023,,
15,1.820359,7.03333,,
16,1.9648329999999998,7.09845,,
17,2.673577,7.76639,,
18,2.984821,7.94357,,
19,3.3018499999999995,8.221380000000002,4.21804065,8.6229345
20,2.944518,8.053489999999998,4.111695549999999,8.557003
21,2.922187,7.9092199999999995,3.9703624000000004,8.476577500000001
22,2.9340470000000005,7.992919999999999,3.7873347499999994,8.373663
23,2.790316,7.866990000000001,3.5367585499999996,8.232854499999998
24,2.467158,7.6025399999999985,3.28838645,8.0870025
25,1.9353410000000002,7.06526,3.0632509999999997,7.9331105
26,1.743371,6.84267,2.88311605,7.804602
27,1.992329,7.08397,2.7480184999999997,7.7127469999999985
28,2.246439,7.38944,2.66082645,7.6583309999999996
29,2.2535479999999994,7.34118,2.57928935,7.608455999999999
30,2.1337129999999993,7.159779999999999,2.4948574999999997,7.545312999999998
31,1.9489209999999997,7.037820000000002,2.4423578999999997,7.505351500000001
32,2.183815,7.303580000000002,2.4070515,7.484301500000001
33,2.4682959999999996,7.55881,2.398186,7.481050999999999
34,2.6989370000000004,7.763339999999998,2.4204187999999998,7.5017065
35,2.4254879999999996,7.562020000000001,2.4506752499999997,7.528141
36,2.081716,7.252709999999998,2.4565194,7.5358540000000005
37,1.5127509999999997,6.77839,2.3984780999999997,7.486454
38,1.585354,6.76639,2.32850475,7.427594999999999
39,1.8082010000000002,6.966820000000002,2.2538223,7.364867000000001
40,1.6434520000000001,6.814989999999998,2.1887689999999997,7.302942
41,1.39898,6.5309800000000005,2.11260865,7.23403
42,1.101587,6.234670000000001,2.0209856499999996,7.1461175
43,0.8089560000000001,5.86134,1.92191765,7.045834999999999
44,0.5778669999999999,5.6611400000000005,1.8274531,6.948765
45,0.436791,5.64293,1.7525255999999998,6.877648500000001
46,0.851253,6.1322800000000015,1.7079196999999997,6.842129
47,1.4386320000000001,6.62688,1.6802348499999997,6.819274500000001
48,1.8685799999999997,6.977569999999999,1.6613419,6.798681
49,2.572143,7.610820000000001,1.6772716499999998,6.812163
50,3.110850000000001,8.088349999999998,1.7261285000000002,6.8585915
51,3.7822500000000003,8.459649999999998,1.8177949500000001,6.929683
52,4.2553,8.773719999999999,1.9213692000000002,7.003189999999999
53,4.19627,8.72769,2.0077679,7.061634
54,3.8431300000000004,8.58847,2.0649775500000005,7.102890499999999
55,4.4751,8.86449,2.1674581500000003,7.168014000000001
56,4.390680000000001,8.878670000000001,2.28290635,7.249312000000001
57,4.118430000000001,8.77997,2.4131903,7.349391
58,3.52748,8.465030000000002,2.5102966,7.434323000000001
59,3.3372199999999994,8.29794,2.58674755,7.500878999999999
60,3.6687599999999994,8.519449999999999,2.68801295,7.5861019999999995
61,4.30126,8.86182,2.83312695,7.702643999999999
62,4.63237,9.13615,3.0096661,7.847718
63,5.149159999999999,9.40098,3.2266763,8.024700000000001
64,5.56879,9.714820000000001,3.4762224500000003,8.227384
65,5.663749999999999,9.75625,3.7375704,8.43305
66,5.52478,9.712390000000001,3.97124675,8.6120555
67,5.39765,9.48189,4.16919765,8.754806
68,5.184269999999999,9.280940000000005,4.33498215,8.869974500000001
69,4.826770000000001,9.023719999999999,4.4477135,8.9406195
70,4.44074,8.865489999999998,4.514208,8.9794765
71,4.835489999999999,9.01633,4.56687,9.007310499999999
72,6.740749999999999,9.95825,4.6911425,9.066537
73,8.37714,10.800679999999998,4.900186,9.170186500000002
74,8.115250000000001,10.686419999999998,5.113792,9.275084000000001
75,7.65991,10.480369999999999,5.2730325,9.355878
76,6.46131,9.908219999999996,5.376564,9.4073555
77,5.398830000000001,9.365359999999999,5.440583999999999,9.436625
78,5.5426,9.447339999999999,5.54134,9.485740499999999
79,4.71484,9.025260000000001,5.610221,9.5221065
80,5.224319999999999,9.24577,5.687999,9.5584225
81,4.6899,9.017700000000005,5.707431,9.5662165
82,4.0859,8.63662,5.6801075,9.541239999999998
83,4.577519999999999,8.821660000000001,5.6515255,9.512274
84,5.9463799999999996,9.580969999999999,5.670405,9.505581500000002
85,5.15333,9.242819999999998,5.644884,9.47991
86,4.35543,8.7105,5.5864165,9.4298155
87,4.05404,8.45307,5.519236,9.3783745
88,4.052949999999999,8.405940000000001,5.46267,9.3346245
89,3.7099399999999996,8.2803,5.4068285000000005,9.2974535
90,3.8395500000000005,8.37968,5.3767689999999995,9.273163
91,4.136400000000001,8.56211,5.3418145,9.250452
